,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
686,Frozen,Kane Hodder,"['Se7en', 'Daredevil']",1955,"Actor, Stunts, Producer",5 wins
687,Frozen,Adam Johnson,"['The Outpost', 'Yellowstone']",12,"Actor, Writer, Soundtrack",1 win
688,Frozen,Chris York,"['Frozen', 'Pressing On']",N/A,Actor,N/A
689,The Woman with a Broken Nose,Nebojsa Glogovac,"['South Wind', 'Huddersfield']",1969,"Actor, Producer",12 wins
690,The Woman with a Broken Nose,Nada Sargin,"['Tomorrow Morning', 'Kalup']",1977,Actress,5 wins & 3 nominations
691,The Woman with a Broken Nose,Anica Dobra,"['Reflections', 'Beleznica profesora Miskovica']",1963,"Actress, Soundtrack",3 wins & 4 nominations
692,The Woman with a Broken Nose,Branka Katic,"[""The King's Man"", 'Black Cat, White Cat']",1970,Actress,1 win & 1 nomination
693,The Woman with a Broken Nose,Vuk Kostic,"['Absolute Hundred', 'Little Night Music']",1979,"Actor, Producer, Soundtrack",N/A
694,The Woman with a Broken Nose,Jasna Zalica,"['These Are the Rules', 'Pink Elephant']",1968,"Actress, Additional Crew",1 win & 1 nomination
695,The Woman with a Broken Nose,Nikola Rakocevic,"['Travelator', 'Circles']",1983,Actor,N/A
696,The Woman with a Broken Nose,Vojin Cetkovic,"['Montevideo, Bog te video!', 'Montevideo: Taste of a Dream']",1971,"Actor, Soundtrack",1 win
697,The Tragedy of Man,Gyula Balázsi,"['Rendörsztori', 'Uborka']",1947,Actor,N/A
698,The Tragedy of Man,Péter Benkö,"['Csínom Palkó', 'A koppányi aga testamentuma']",1947,Actor,Péter Benkõ
699,The Tragedy of Man,Ágnes Bertalan,"['Love Till First Blood', 'Esti Kornél csodálatos utazása']",1968,Actress,N/A
700,The Tragedy of Man,Péter Blaskó,"['A három növér', ""Petöfi '73""]",1948,Actor,N/A
701,The Tragedy of Man,Ferenc Borbiczky,"['Ruben Brandt, Collector', 'Özvegy és leánya']",1957,"Actor, Additional Crew",N/A
702,The Tragedy of Man,Gyula Buss,"['La belle et le tzigane', 'A névtelen vár']",1927,Actor,N/A
703,The Tragedy of Man,János Bácskai,"['A csillagszemü', 'Talpuk alatt fütyül a szél']",1954,Actor,N/A
704,The Tragedy of Man,László Csurka,"['Kártyavár', 'II. Richárd']",1936,Actor,N/A
705,Los pájaros se van con la muerte,Carlota Sosa,"['Amantes de Luna Llena', 'Entre tu amor y mi amor']",1957,Actress,","
706,Los pájaros se van con la muerte,Daniela Bascopé,"['De repente, la película', 'La Carta']",1982,"Actress, Writer, Producer",1 win
707,Los pájaros se van con la muerte,Óscar Borda,"['Dog Eat Dog', 'Perro amor']",N/A,"Actor, Music Department, Soundtrack",N/A
708,Los pájaros se van con la muerte,Pedro Lander,"['Más que amor, frenesí', 'La traidora']",1954,Actor,","
709,Lives No Longer Ours,Paul Sanderson,"['Lives No Longer Ours', 'American Experience']",N/A,"Actor, Cinematographer, Additional Crew",N/A
710,Lives No Longer Ours,Robert Bennett,"['Back to the Future Part III', 'The American President']",N/A,"Costume Designer, Actor, Second Unit Director or Assistant Director",N/A
711,Lives No Longer Ours,Cliff Jenkins,"[""Mike's Murder"", 'Lives No Longer Ours']",N/A,"Actor, Stunts",N/A
712,Lives No Longer Ours,Patrick Toon,"['Scallop Pond', 'Lives No Longer Ours']",N/A,Actor,N/A
713,The Wicker Tree,Henry Garrett,"['Silo', 'The Son']",N/A,Actor,N/A
714,The Wicker Tree,James Mapes,"['Do You Wanna Know a Secret?', 'Star Trek: First Contact']",N/A,Actor,N/A
715,The Wicker Tree,Lesley Mackie,"['The Wicker Man', 'The Wicker Tree']",1951,"Actress, Music Department",N/A
716,The Wicker Tree,Clive Russell,"['Sherlock Holmes', 'The Wolfman']",1945,"Actor, Soundtrack",2 nominations
717,The Wicker Tree,Graham McTavish,"['The Hobbit: An Unexpected Journey', 'The Hobbit: The Desolation of Smaug']",1961,"Actor, Producer, Director",2 wins & 6 nominations
718,The Wicker Tree,Jacqueline Leonard,"['Chaplin', 'EastEnders']",1967,Actress,N/A
719,The Wicker Tree,Bill Murdoch,"['Braveheart', 'Gangs of New York']",1941,Actor,N/A
720,Spy,Vincent Pastore,"['The Sopranos', 'Revolver']",1946,"Actor, Producer",10 wins & 5 nominations
721,Spy,Ben Curtis,"['Spy', 'The Jack and Triumph Show']",1980,"Actor, Producer, Music Department",N/A
722,Spy,Lora Kojovic,"['Unthinkable', 'Sex Drugs Guns']",N/A,Actress,1 nomination
723,Spy,Kory Bassett,"['Spy', ""Punk'd""]",N/A,Actor,N/A
724,Spy,Tonja Walker,"['General Hospital', 'Tainted Dreams']",1960,"Actress, Producer, Writer",3 nominations
725,Spy,Vinny Vella,"['Casino', 'In the Cut']",1947,"Actor, Additional Crew",N/A
726,Spy,Gerald Bunsen,"['Bronx SIU', 'Gotham']",N/A,"Actor, Stunts, Producer",N/A
727,The Rum Diary,Johnny Depp,"['Pirates of the Caribbean: The Curse of the Black Pearl', 'Sweeney Todd: The Demon Barber of Fleet Street']",1963,"Actor, Producer, Director",81 wins & 155 nominations total
728,The Rum Diary,Aaron Eckhart,"['The Dark Knight', 'Thank You for Smoking']",1968,"Actor, Producer, Soundtrack",8 wins & 21 nominations
729,The Rum Diary,Michael Rispoli,"['The Rum Diary', 'Kick-Ass']",1960,"Actor, Writer, Producer",2 wins & 3 nominations
730,The Rum Diary,Amber Heard,"['Aquaman', 'The Rum Diary']",1986,"Actress, Producer, Additional Crew",4 wins & 5 nominations
731,The Rum Diary,Richard Jenkins,"['The Shape of Water', 'The Visitor']",1947,"Actor, Producer, Soundtrack",16 wins & 72 nominations total
732,The Rum Diary,Giovanni Ribisi,"['Boiler Room', 'Sky Captain and the World of Tomorrow']",1974,"Actor, Producer, Cinematographer",3 wins & 22 nominations total
733,The Rum Diary,Amaury Nolasco,"['Prison Break', 'A Good Day to Die Hard']",24,"Actor, Producer",4 nominations
734,The Rum Diary,Marshall Bell,"['Starship Troopers', 'Total Recall']",1942,Actor,N/A
735,Bubbles,Kim Sønderholm,"['Bedrag', 'Hitman']",1973,"Actor, Writer, Producer",16 wins & 29 nominations
736,Bubbles,Andrea Vagn Jensen,"['Headhunter', 'Bubbles']",1965,"Actress, Soundtrack",Andrea Jensen
737,Bubbles,Ole Thestrup,"['Flickering Lights', ""Adam's Apples""]",1948,"Actor, Additional Crew",1 nomination
738,Bubbles,Mads Koudal,"['Between a Rock and a Hard Place', 'Bulldozer']",1977,"Actor, Writer, Director",21 wins & 36 nominations
739,Bubbles,Mick Øgendahl,"['Tomgang', 'Take the Trash']",1973,"Actor, Writer, Director",1 win & 4 nominations
740,Bubbles,Troels II Munk,"['After the Wedding', 'Forbrydelsen']",1944,"Actor, Director",Troels II Munck
741,Bubbles,Anne-Marie Streibig,"['Bubbles', 'Craig']",1971,Actress,N/A
742,Bubbles,Niels Lund Boesen,"['Brothers', 'Bubbles']",1966,Actor,N/A
743,Seven Fallen Objects,Peter Abraham,"['The Californians', 'Nash Bridges']",N/A,Actor,N/A
744,Seven Fallen Objects,Rebecca Friese,"['Beaver Run Café', 'Seven Fallen Objects']",N/A,Actress,N/A
745,Seven Fallen Objects,Natalie James,"['The A-Team', 'Living the Dream']",N/A,Actress,N/A
746,Seven Fallen Objects,Al Liner,"['The Hamiltons', 'Bottle Shock']",N/A,"Actor, Second Unit Director or Assistant Director",N/A
747,Seven Fallen Objects,Mitchell Marks,"['Seven Fallen Objects', 'I, Detective']",N/A,Actor,N/A
748,El borde del tiempo,Alejandro Awada,"['The Bar', 'Gone Fishing']",1961,"Actor, Soundtrack",2 wins & 8 nominations
749,El borde del tiempo,Marita Ballesteros,"['100 Days to Fall in Love', 'The Road']",N/A,Actress,5′ 10½″ (1.79 m)
750,El borde del tiempo,Juan Blasi,"['...en fin, el mar', 'Marisol']",N/A,Actor,N/A
751,El borde del tiempo,Nicolás Condito,"['Orillas', 'Los pibes del puente']",1991,"Actor, Soundtrack",N/A
752,El borde del tiempo,Ulises Dumont,"['Yepeto', 'El censor']",1937,Actor,14 wins & 6 nominations
753,El borde del tiempo,Iván González,"['The Divide', 'Open Windows']",1973,Actor,N/A
754,El borde del tiempo,Leonor Manso,"['Vulnerables', 'Made in Argentina']",1948,Actress,5 wins & 6 nominations
755,El borde del tiempo,Pablo Razuk,"['Montecristo', 'Resistiré']",1969,Actor,N/A
756,Real Steel,Hugh Jackman,"['Les Misérables', 'Logan']",1968,"Actor, Producer, Executive",34 wins & 109 nominations total
757,Real Steel,Dakota Goyo,"['Real Steel', 'Dark Skies']",1999,"Actor, Stunts, Producer",1 win & 4 nominations
758,Real Steel,Evangeline Lilly,"['The Hobbit: The Desolation of Smaug', 'Ant-Man']",1979,"Actress, Soundtrack",7 wins & 46 nominations
759,Real Steel,Anthony Mackie,"['The Hurt Locker', 'The Adjustment Bureau']",1978,"Actor, Producer, Director",9 wins & 41 nominations
760,Real Steel,Kevin Durand,"['X-Men Origins: Wolverine', 'I Am Number Four']",1974,"Actor, Director, Writer",5 nominations
761,Real Steel,Hope Davis,"['American Splendor', 'Synecdoche, New York']",1964,"Actress, Soundtrack",4 wins & 23 nominations total
762,Real Steel,James Rebhorn,"['Independence Day', 'The Game']",1948,Actor,2 nominations
763,Real Steel,Karl Yune,"['Real Steel', 'Anacondas: The Hunt for the Blood Orchid']",1975,Actor,N/A
764,Satin,Hamilton von Watts,"['Good Burger', 'The Nutty Professor']",1972,"Actor, Producer, Writer",N/A
765,Satin,Melissa Joan Hart,"['Sabrina the Teenage Witch', 'Drive Me Crazy']",1976,"Actress, Producer, Director",12 wins & 15 nominations
766,Satin,Michael Cudlitz,"['Grosse Pointe Blank', 'The Walking Dead']",1964,"Actor, Art Department, Director",3 wins & 2 nominations
767,Satin,Robert Guillaume,"['Benson', 'The Lion King']",1927,"Actor, Producer, Director",7 wins & 19 nominations total
768,Satin,Alley Mills,"['General Hospital', 'The Wonder Years']",1951,"Actress, Producer, Soundtrack",1 win & 3 nominations
769,Satin,Stacey Travis,"['Ghost World', 'Intolerable Cruelty']",29,Actress,N/A
770,Satin,Jackie Debatin,"['The Office', 'Kroll Show']",1970,"Actress, Producer",N/A
771,Satin,Perry Anzilotti,"['Gang Related', 'Crossworlds']",1959,"Actor, Producer, Director",N/A
772,Moving Target,Michael Greco,"['EastEnders', 'The Hunger Games: The Ballad of Songbirds & Snakes']",1969,Actor,2 wins
773,Moving Target,Steven Berkoff,"['Octopussy', 'A Clockwork Orange']",1937,"Actor, Writer, Director",9 wins & 1 nomination
774,Moving Target,Jake Maskall,"['Centurion', 'EastEnders']",1971,"Actor, Producer",N/A
775,Moving Target,Meredith Ostrom,"['Love Actually', '9 Miles Down']",1977,"Actress, Producer",N/A
776,Moving Target,Gabrielle Jourdan,"['Masterpiece', 'Survival Island']",N/A,Actress,N/A
777,Moving Target,Mark Rathbone,"['The Gentlemen', 'Australia']",N/A,"Actor, Additional Crew",N/A
778,Moving Target,Nick Townsend,"['Moving Target', 'The Parabellum Directive']",N/A,Actor,N/A
779,Moving Target,Mark Wilson,"['Moving Target', 'Steel Trap']",N/A,Actor,N/A
780,A Bird of the Air,Rachel Nichols,"['G.I. Joe: The Rise of Cobra', 'Star Trek']",1980,"Actress, Producer",3 wins & 7 nominations
781,A Bird of the Air,Jackson Hurst,"['The Mist', 'Cleaner']",17,"Actor, Producer",1 nomination
782,A Bird of the Air,Anjanette Comer,"['The Baby', 'Guns for San Sebastian']",1939,"Actress, Soundtrack",1 win & 2 nominations total
783,A Bird of the Air,Linda Emond,"['Only Murders in the Building', 'Succession']",1959,Actress,3 nominations
784,A Bird of the Air,Buck Henry,"['The Graduate', ""What's Up, Doc?""]",1930,"Writer, Actor, Producer",6 wins & 12 nominations total
785,A Bird of the Air,Judith Ivey,"['Women Talking', ""The Devil's Advocate""]",1951,Actress,6 wins & 5 nominations total
786,A Bird of the Air,Erik Jensen,"['For Life', 'Mr. Robot']",1970,"Actor, Director, Writer",N/A
787,A Bird of the Air,Kaiulani Lee,"['Cujo', 'The World According to Garp']",1950,"Actress, Writer, Producer",Kaiulani Sewall Lee
788,Generation P,Vladimir Epifantsev,"['Generation P', 'Zhivoy']",1971,"Actor, Director, Cinematographer",1 win & 1 nomination
789,Generation P,Mikhail Efremov,"['12', 'Antikiller']",1963,Actor,6 wins & 9 nominations
790,Generation P,Andrey Fomin,"['Ikariya', 'Little Vera']",1964,Actor,N/A
791,Generation P,Sergey Shnurov,"['Bumer', 'Hardcore Henry']",1973,"Composer, Actor, Music Department",3 wins & 5 nominations
792,Generation P,Vladimir Menshov,"['Night Watch', 'Moscow Does Not Believe in Tears']",1939,"Actor, Producer, Writer",3 wins & 4 nominations
793,Generation P,Oleg Taktarov,"['Predators', 'National Treasure']",1967,Actor,N/A
794,Generation P,Ivan Okhlobystin,"['Ierey-san. Ispoved samuraya', 'DMB']",1966,"Actor, Writer, Director",4 wins & 6 nominations
795,Generation P,Andrey Panin,"['Svadba', 'Yady, ili vsemirnaya istoriya otravleniy']",1962,"Actor, Director",6 wins & 10 nominations
796,The Grasslands,Peter Greene,"['The Mask', 'Pulp Fiction']",1965,"Actor, Producer",10 wins & 4 nominations
797,The Grasslands,James Madio,"['The Featherweight', 'The Penguin']",1975,"Actor, Producer, Writer",5 wins & 1 nomination
798,The Grasslands,Arthur J. Nascarella,"['The Sopranos', 'The Cooler']",1944,"Actor, Writer, Additional Crew",3 wins
799,The Grasslands,Chuck Zito,"['Homefront', ""Carlito's Way""]",1953,"Actor, Stunts, Additional Crew",3 wins & 4 nominations
800,The Grasslands,Saul Stein,"['Dead Man Down', 'Open Water']",N/A,"Actor, Producer, Additional Crew",N/A
801,The Grasslands,Louis Vanaria,"['A Bronx Tale', 'Godfather of Harlem']",N/A,"Actor, Producer",N/A
802,The Grasslands,Danny Doherty,"['The Equalizer', 'FBI']",1973,"Actor, Writer",N/A
803,The Grasslands,Toni Belafonte,"['Law & Order: Special Victims Unit', '9-1-1']",N/A,"Actress, Producer, Stunts",1 win
804,Silent Alarm,Clody Cates,"['Silent Alarm', ""Robin's Hood""]",N/A,"Actress, Make-Up Department, Director",N/A
805,Silent Alarm,Fiona Cheung,"['Silent Alarm', 'Generation Now']",1978,"Actress, Additional Crew",5′ 4″ (1.63 m)
806,Silent Alarm,Laura Jane Coles,"['Silent Alarm', 'Rock Haven']",N/A,Actress,N/A
807,Silent Alarm,Jeffery Davis,"[""Flying Saucer Rock 'N' Roll"", 'Law & Disorder: The Insanity Defense']",N/A,"Actor, Producer",6′ (1.83 m)
808,Silent Alarm,Owen Drake,"['Messina High', 'Transformers: Revenge of the Fallen']",1986,"Actor, Producer, Director",N/A
809,Silent Alarm,Owen Edson,"['Silent Alarm', 'Breaking Bread']",N/A,Actor,N/A
810,Act Your Age,Michael Muhney,"['Veronica Mars', 'The Young and the Restless']",1975,"Actor, Writer, Producer",2 wins & 2 nominations
811,Act Your Age,Eddie Jones,"['The Terminal', 'Seabiscuit']",1934,Actor,N/A
812,Act Your Age,Pat Morita,"['The Karate Kid', 'The Karate Kid Part III']",1932,"Actor, Writer, Producer",1 win & 5 nominations total
813,Act Your Age,Adrienne Frantz,"['The Bold and the Beautiful', 'The Young and the Restless']",1978,"Actress, Sound Department, Soundtrack",2 wins & 6 nominations
814,Act Your Age,Frank Nicotero,"['Tiny Commando', 'Tribute']",1969,"Additional Crew, Actor, Producer",5′ 6½″ (1.69 m)
815,Act Your Age,Amber Benson,"['Chance', 'The Crush']",1977,"Actress, Writer, Director",2 wins & 2 nominations
816,Act Your Age,Max Gail,"['42', 'Barney Miller']",1943,"Actor, Director, Writer",3 wins & 5 nominations total
817,Act Your Age,Sierra Peters,"['Disposable', 'Act Your Age']",N/A,Actress,N/A
818,Margaret,Anna Paquin,"['The Piano', 'X-Men']",1982,"Actress, Producer, Soundtrack",17 wins & 60 nominations total
819,Margaret,J. Smith-Cameron,"['Margaret', 'Man on a Ledge']",1957,"Actress, Soundtrack",4 wins & 15 nominations total
820,Margaret,Mark Ruffalo,"['Spotlight', 'The Kids Are All Right']",1967,"Actor, Producer, Writer",42 wins & 169 nominations total
821,Margaret,Jeannie Berlin,"['The Heartbreak Kid', 'The Fabelmans']",1949,"Actress, Writer, Director",3 wins & 9 nominations total
822,Margaret,Jean Reno,"['Léon: The Professional', 'The Big Blue']",1948,Actor,2 wins & 5 nominations
823,Margaret,Sarah Steele,"['The To Do List', 'Spanglish']",1988,"Actress, Art Department, Camera and Electrical Department",3 wins & 5 nominations
824,Margaret,John Gallagher Jr.,"['10 Cloverfield Lane', 'Short Term 12']",1984,"Actor, Producer, Soundtrack",3 nominations
825,Margaret,Cyrus Hernstadt,"['Margaret', 'The Ex']",N/A,Actor,N/A
826,Platinum Illusions,Alison MacInnis,"['Bewitched', 'Pledge This!']",1980,"Actress, Camera and Electrical Department, Writer",N/A
827,Platinum Illusions,Jeannie Berlin,"['The Heartbreak Kid', 'The Fabelmans']",1949,"Actress, Writer, Director",3 wins & 9 nominations total
828,Platinum Illusions,Jean Reno,"['Léon: The Professional', 'The Big Blue']",1948,Actor,2 wins & 5 nominations
829,Platinum Illusions,Sarah Steele,"['The To Do List', 'Spanglish']",1988,"Actress, Art Department, Camera and Electrical Department",3 wins & 5 nominations
830,Platinum Illusions,John Gallagher Jr.,"['10 Cloverfield Lane', 'Short Term 12']",1984,"Actor, Producer, Soundtrack",3 nominations
831,Platinum Illusions,Cyrus Hernstadt,"['Margaret', 'The Ex']",N/A,Actor,N/A
832,Smoking Nonsmoking,Lucie Arnaz,"['The Jazz Singer', ""Here's Lucy""]",1951,"Actress, Producer, Additional Crew",2 wins & 4 nominations total
833,Smoking Nonsmoking,Elisabeth Moss,"['The Invisible Man', 'The One I Love']",1982,"Actress, Producer, Director",39 wins & 138 nominations total
834,Smoking Nonsmoking,Zach Galligan,"['Gremlins', 'Surviving']",1964,"Actor, Director",1 win & 1 nomination
835,Smoking Nonsmoking,Ryan Homchick,"['The Family Plan', 'Hillbilly Elegy']",N/A,"Actor, Writer, Director",1 win
836,Smoking Nonsmoking,Adam Ferrara,"['Paul Blart: Mall Cop', 'Definitely, Maybe']",2,"Actor, Writer, Producer",N/A
837,Smoking Nonsmoking,Fiona Choi,"['The Family Law', 'Population: 11']",N/A,Actress,4 wins & 1 nomination
838,Smoking Nonsmoking,Jennifer McCabe,"['FBI: Most Wanted', 'Blindspot']",N/A,"Actress, Director, Writer",N/A
839,Smoking Nonsmoking,Roger Robinson,"['Brother to Brother', ""Newman's Law""]",1940,"Actor, Writer, Soundtrack",1 win & 2 nominations
840,Extremely Loud & Incredibly Close,Tom Hanks,"['Cast Away', 'Big']",1956,"Producer, Actor, Writer",97 wins & 209 nominations total
841,Extremely Loud & Incredibly Close,Thomas Horn,"['Extremely Loud & Incredibly Close', 'Space Warriors']",N/A,"Actor, Second Unit Director or Assistant Director",3 wins & 1 nomination
842,Extremely Loud & Incredibly Close,Sandra Bullock,"['The Proposal', 'Miss Congeniality']",1964,"Producer, Actress, Music Department",81 wins & 122 nominations total
843,Extremely Loud & Incredibly Close,Zoe Caldwell,"['Extremely Loud & Incredibly Close', 'Lilo & Stitch']",1933,Actress,N/A
844,Extremely Loud & Incredibly Close,Dennis Hearn,"['Extremely Loud & Incredibly Close', 'Violet Tendencies']",N/A,Actor,6′ (1.83 m)
845,Extremely Loud & Incredibly Close,Paul Klementowicz,"['Extremely Loud & Incredibly Close', 'Enchanted']",1959,"Actor, Editorial Department",N/A
846,Extremely Loud & Incredibly Close,Julian Tepper,"['Extremely Loud & Incredibly Close', 'How to Be Single']",N/A,"Actor, Soundtrack",N/A
847,Extremely Loud & Incredibly Close,Caleb Reynolds,"['Extremely Loud & Incredibly Close', 'Lucid']",N/A,Actor,N/A
848,The Tree of Life,Brad Pitt,"['Fight Club', 'Mr. & Mrs. Smith']",1963,"Producer, Actor, Executive",121 wins & 227 nominations total
849,The Tree of Life,Sean Penn,"['Mystic River', '21 Grams']",1960,"Actor, Producer, Director",75 wins & 111 nominations total
850,The Tree of Life,Jessica Chastain,"['Zero Dark Thirty', ""Molly's Game""]",1977,"Actress, Producer, Soundtrack",108 wins & 170 nominations total
851,The Tree of Life,Hunter McCracken,"['The Tree of Life', ""Exploring 'the Tree of Life'""]",N/A,Actor,1 win & 4 nominations
852,The Tree of Life,Laramie Eppler,"['The Tree of Life', ""Exploring 'the Tree of Life'""]",N/A,Actor,1 nomination
853,The Tree of Life,Tye Sheridan,"['Mud', 'Ready Player One']",1996,"Actor, Producer, Writer",9 wins & 15 nominations
854,The Tree of Life,Fiona Shaw,"['Harry Potter and the Deathly Hallows: Part 1', 'The Avengers']",1958,"Actress, Additional Crew, Soundtrack",3 wins & 26 nominations total
855,The Tree of Life,Jessica Fuselier,"['The Tree of Life', 'To the Wonder']",N/A,"Actress, Additional Crew",N/A
856,Atlas Shrugged: Part I,Taylor Schilling,"['The Lucky One', 'Orange Is the New Black']",1984,Actress,10 wins & 14 nominations total
857,Atlas Shrugged: Part I,Grant Bowler,"['Atlas Shrugged: Part I', '400 Days']",1968,Actor,N/A
858,Atlas Shrugged: Part I,Matthew Marsden,"['Rambo', 'Transformers: Revenge of the Fallen']",1973,"Actor, Producer, Writer",1 win & 3 nominations
859,Atlas Shrugged: Part I,Edi Gathegi,"['StartUp', 'Princess of the Row']",1979,"Actor, Producer, Director",9 wins & 3 nominations
860,Atlas Shrugged: Part I,Jsu Garcia,"['A Nightmare on Elm Street', 'Atlas Shrugged: Part I']",1963,"Actor, Producer, Director",1 nomination
861,Atlas Shrugged: Part I,Graham Beckel,"['L.A. Confidential', 'Leaving Las Vegas']",1949,"Actor, Director, Music Department",N/A
862,Atlas Shrugged: Part I,Jon Polito,"['The Crow', ""Miller's Crossing""]",1950,Actor,2 wins & 1 nomination
863,Atlas Shrugged: Part I,Patrick Fischler,"['Mad Men', 'Happy!']",1969,"Actor, Producer, Writer",3 wins & 2 nominations
864,IPC 376,Dilshad Patel,"['IPC 376', 'Plan A Plan B']",N/A,"Actress, Writer, Additional Crew",N/A
865,IPC 376,Vasundhara Das,"['Kal Ho Naa Ho', 'Monsoon Wedding']",1977,"Music Artist, Music Department, Actress",4 nominations
866,IPC 376,Raj Vasudeva,"['Mercy', 'Ghanti']",N/A,"Actor, Producer",N/A
867,IPC 376,Sunil Prem Vyas,"['The Artist Within', 'Take It Easy']",N/A,"Director, Writer, Actor",N/A
868,IPC 376,Jon Polito,"['The Crow', ""Miller's Crossing""]",1950,Actor,2 wins & 1 nomination
869,IPC 376,Patrick Fischler,"['Mad Men', 'Happy!']",1969,"Actor, Producer, Writer",3 wins & 2 nominations
870,Gente mala del norte,Luis Alarcón,"['Estúpido Cupido', 'La fiera']",1929,"Actor, Special Effects, Producer",N/A
871,Gente mala del norte,Juan Falcón,"['The Witches', 'Feroz']",1965,Actor,5′ 11¾″ (1.82 m)
872,Gente mala del norte,Giovanni Falcchetti,"['Gente mala del norte', 'Sin prejuicios']",N/A,Actor,N/A
873,Gente mala del norte,Holofernes Noria,"['Gente mala del norte', 'Mea Culpa']",N/A,Actor,N/A
874,Something Borrowed,Ginnifer Goodwin,"['Zootopia', 'Big Love']",1978,"Actress, Producer, Soundtrack",3 wins & 15 nominations
875,Something Borrowed,Kate Hudson,"['Almost Famous', 'How to Lose a Guy in 10 Days']",1979,"Actress, Producer, Director",18 wins & 39 nominations total
876,Something Borrowed,Colin Egglesfield,"['Something Borrowed', 'Rizzoli & Isles']",1973,"Actor, Producer",N/A
877,Something Borrowed,John Krasinski,"[""Tom Clancy's Jack Ryan"", 'A Quiet Place']",1979,"Actor, Producer, Director",19 wins & 82 nominations total
878,Something Borrowed,Steve Howey,"['Bride Wars', 'Something Borrowed']",1977,"Actor, Producer, Soundtrack",N/A
879,Something Borrowed,Ashley Williams,"['How I Met Your Mother', 'The Jim Gaffigan Show']",12,"Actress, Director, Writer",3 wins & 5 nominations
880,Something Borrowed,Geoff Pierson,"['Dexter', 'Changeling']",1949,"Actor, Director, Soundtrack",1 nomination
881,Something Borrowed,Jill Eikenberry,"['L.A. Law', 'Young Adult']",1947,"Actress, Producer, Soundtrack",1 win & 9 nominations total
882,Double Tap,Fabian Carrillo,"['Double Tap', 'Latin Dragon']",N/A,"Actor, Producer, Writer",5′ 11″ (1.80 m)
883,Double Tap,Richard Tyson,"['Kindergarten Cop', ""Three O'Clock High""]",1961,"Actor, Producer, Director",19 wins & 12 nominations
884,Double Tap,Robert LaSardo,"['The Mule', 'Death Race']",1963,"Actor, Producer, Writer",5 wins & 2 nominations
885,Double Tap,Elizabeth Di Prinzio,"['The Devil Within', 'Double Tap']",1984,"Actress, Music Department, Producer",Elizabeth DiPrinzio
886,Double Tap,Geoff Pierson,"['Dexter', 'Changeling']",1949,"Actor, Director, Soundtrack",1 nomination
887,Double Tap,Jill Eikenberry,"['L.A. Law', 'Young Adult']",1947,"Actress, Producer, Soundtrack",1 win & 9 nominations total
888,California Indian,Gary Farmer,"['Dead Man', 'Ghost Dog: The Way of the Samurai']",1953,"Actor, Director, Additional Crew",6 wins & 7 nominations
889,California Indian,Mark Boone Junior,"['Memento', '30 Days of Night']",1955,"Actor, Producer, Writer",3 wins
890,California Indian,Gil Birmingham,"['Wind River', 'Twilight']",1953,"Actor, Additional Crew",6 wins & 4 nominations
891,California Indian,Julia Jones,"['The Twilight Saga: Eclipse', 'Westworld']",1981,Actress,5 wins & 3 nominations
892,California Indian,Emil Zidek,"[""The Men's Room"", 'California Indian']",N/A,Actor,N/A
893,Drive,Ryan Gosling,"['Blue Valentine', 'La La Land']",1980,"Actor, Producer, Director",57 wins & 219 nominations total
894,Drive,Carey Mulligan,"['Never Let Me Go', 'Shame']",1985,"Actress, Producer, Costume and Wardrobe Department",82 wins & 149 nominations total
895,Drive,Bryan Cranston,"['Breaking Bad', 'Malcolm in the Middle']",1956,"Actor, Producer, Writer",59 wins & 106 nominations total
896,Drive,Albert Brooks,"['Drive', 'Broadcast News']",1947,"Actor, Writer, Music Department",30 wins & 37 nominations total
897,Drive,Oscar Isaac,"['Ex Machina', 'Inside Llewyn Davis']",1979,"Actor, Producer, Soundtrack",33 wins & 73 nominations total
898,Drive,Christina Hendricks,"['Ginger & Rosa', 'The Neon Demon']",1975,"Actress, Producer, Additional Crew",13 wins & 32 nominations total
899,Drive,Ron Perlman,"['Hand of God', 'Hellboy II: The Golden Army']",1950,"Actor, Producer, Director",13 wins & 20 nominations total
900,Wilde Salomé,Al Pacino,"['Serpico', 'Dog Day Afternoon']",1940,"Actor, Director, Producer",52 wins & 127 nominations total
901,Wilde Salomé,Jessica Chastain,"['Zero Dark Thirty', ""Molly's Game""]",1977,"Actress, Producer, Soundtrack",108 wins & 170 nominations total
902,Wilde Salomé,Kevin Anderson,"['Orphans', 'Sleeping with the Enemy']",1960,"Actor, Soundtrack",6 nominations
903,Wilde Salomé,Estelle Parsons,"['Bonnie and Clyde', 'Rachel, Rachel']",1927,"Actress, Director, Soundtrack",2 wins & 7 nominations total
904,Wilde Salomé,Roxanne Hart,"['Highlander', 'Chicago Hope']",1952,"Actress, Soundtrack",2 wins & 5 nominations
905,Wilde Salomé,Barry Navidi,"['The Merchant of Venice', 'Wilde Salomé']",17,Producer,N/A
906,Wilde Salomé,Joe Roseto,"['Wilde Salomé', 'Sunshine']",N/A,"Actor, Director, Producer",N/A
907,Wilde Salomé,Tony Kushner,"['West Side Story', 'Lincoln']",1956,"Writer, Actor, Producer",26 wins & 91 nominations total
908,Red Dog,Josh Lucas,"['Ford v Ferrari', 'Sweet Home Alabama']",1971,"Actor, Producer, Cinematographer",4 wins & 4 nominations
