,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
2395,Commonality,Greta Quispe,"['American Fiction', 'Blue Bloods']",N/A,"Actress, Producer, Writer",N/A
2396,Commonality,Shaun Rey,"['The Good Cop', 'Law & Order: Special Victims Unit']",N/A,"Actor, Producer, Director",N/A
2397,Commonality,Bennie Road,"['Free the Nipple', 'Family Way']",N/A,Actor,N/A
2398,Hamilton Chronicles,Chris Kerson,"['True Detective', 'Gotti']",N/A,"Actor, Casting Director, Producer",14 wins & 5 nominations
2399,Hamilton Chronicles,Haaron Hines,"['Rampage', 'John Wick: Chapter 3 - Parabellum']",N/A,"Stunts, Actor, Writer",1 nomination
2400,Hamilton Chronicles,Greta Quispe,"['American Fiction', 'Blue Bloods']",N/A,"Actress, Producer, Writer",N/A
2401,Hamilton Chronicles,Shaun Rey,"['The Good Cop', 'Law & Order: Special Victims Unit']",N/A,"Actor, Producer, Director",N/A
2402,Hamilton Chronicles,Bennie Road,"['Free the Nipple', 'Family Way']",N/A,Actor,N/A
2403,Green with Envy,Christina Arnpriester,"['Grounds', 'Sex, Marriage and Infidelity']",N/A,"Actress, Second Unit Director or Assistant Director, Additional Crew",N/A
2404,Green with Envy,Latoria Davis,"['Cold Turkey', 'Jurica Road']",N/A,Actress,N/A
2405,Green with Envy,Avary Dawn,"['Love Knot', 'The Longest Ride Ever']",N/A,"Actress, Producer",N/A
2406,Green with Envy,M.J. Docherty,"['Alita: Battle Angel', 'Perverse Disorder']",N/A,"Actor, Producer, Cinematographer",3 wins
2407,Green with Envy,Chalice Ebow,"['Velocity Girl', 'Green with Envy']",N/A,Actress,N/A
2408,Green with Envy,Jason Elliott,"['The Shadow Behind You', 'The Longest Ride Ever']",N/A,Actor,N/A
2409,Green with Envy,Jeri Estelle,"['Green with Envy', 'Disaster Date']",N/A,Actress,N/A
2410,Hit,Jared Daperis,"['Underbelly', 'Ponderosa']",1990,"Actor, Director",5′ 7″ (1.70 m)
2411,Hit,Lee Mason,"[""Mother's Day"", 'Residence']",N/A,"Actor, Producer, Director",N/A
2412,Tess,Lana Antropova,"['The Day of the White Lotus', 'The Coldest Kiss']",N/A,"Actress, Director, Writer",N/A
2413,Tess,William 'Bill' Connor,"['Blood Ink: The Tavalou Tales', 'Bloodthirst']",N/A,"Actor, Producer, Stunts",N/A
2414,Tess,Reavis Dorsey,"['Wrath of the Viper Sniper', 'Runners']",N/A,"Actor, Producer, Sound Department",N/A
2415,Tess,Joseph Martin Jauch,"['The Trail', 'Baby Steps']",1962,"Actor, Writer, Director",N/A
2416,Tess,Sandy Kim,"['Double Life', ""The Aum's Law""]",N/A,"Actress, Producer, Director",N/A
2417,Tess,Keylor Leigh,"['Monster', 'Good Girls']",N/A,"Actress, Second Unit Director or Assistant Director, Director",2 nominations
2418,One Bad Night,Emily Carpenter,"['One Bad Night', '8v40']",5,"Actress, Producer, Director",N/A
2419,One Bad Night,Jadon Clews,"['11.22.63', 'Raising Expectations']",N/A,"Actor, Additional Crew",1 win & 5 nominations
2420,One Bad Night,Mathew Edmondson,"['Private Eyes', 'Coming Distractions']",N/A,"Actor, Writer, Producer",6 wins & 12 nominations
2421,One Bad Night,Colin Edwards,"['One Bad Night', 'Taken']",N/A,Actor,N/A
2422,Swit,Andrzej Chyra,"['In the Name Of', 'Wszyscy jestesmy Chrystusami']",1964,"Actor, Second Unit Director or Assistant Director",6 wins & 7 nominations
2423,The Awakening,Freedom Bridgewater,"['Deja Vu', 'Hot Tub Time Machine']",N/A,"Actor, Additional Crew, Writer",N/A
2424,The Awakening,Celestial,"['Dutch', 'A Day of Trouble']",N/A,"Actress, Composer",N/A
2425,The Awakening,Melody Kidder,"['The Awakening', 'Kids with Adult Problems']",N/A,Actress,N/A
2426,The Awakening,Devyn LaBella,"['Barbie', 'American Horror Stories']",N/A,"Actress, Stunts, Producer",1 win & 1 nomination
2427,The Awakening,Celina Mauti,"['Planet Crouton Entertainment', 'The 60-30-10 Diet']",N/A,"Actress, Director, Writer",N/A
2428,The Awakening,Suelen Romani,"['The Blackout', 'The Awakening']",N/A,"Actress, Director, Cinematographer",N/A
2429,The Other Side,Brandon Bales,"['9-1-1', 'Guild Wars 2']",1979,Actor,N/A
2430,The Other Side,Mo Darwiche,"['Seven Bucks Digital Studios', 'Agents of S.H.I.E.L.D.']",N/A,"Additional Crew, Producer, Production Manager",N/A
2431,The Other Side,DeDe Drake,"['LadyPantz Presentz', 'BigHead Terminator 2: Judgment Day']",N/A,"Actress, Producer, Director",N/A
2432,The Other Side,Zack Gold,"['Pam & Tommy', 'Santa Clarita Diet']",N/A,"Actor, Writer, Director",2 nominations
2433,The Other Side,Lidiya Korotko,"['S.W.A.T.', 'Shameless']",N/A,"Actress, Director, Writer",1 win
2434,The Other Side,Hamilton Matthews,"['The Other Side', 'Bombs Bursting in Air']",N/A,Actor,N/A
2435,Hot Date Fight,Mako San,"['Venator Elite', 'Killeo Bandae']",N/A,"Actor, Producer, Stunts",1 win
2436,Hot Date Fight,Donna Wilson-Mariscal,"['Venator Elite', 'Hot Date Fight']",N/A,Actor,N/A
2437,Hot Date Fight,Kazy Tauginas,"['The Equalizer 2', 'American Rust']",N/A,"Actor, Producer, Writer",10 wins & 8 nominations
2438,Star Wars: The Lesser Evil,Steven Komito,"['The Trial of the Chicago 7', 'The Oath']",1969,Actor,2 wins & 4 nominations
2439,Star Wars: The Lesser Evil,Patrick Hamilton,"['Star Wars: The Lesser Evil', 'Cowboy Bebop']",N/A,"Actor, Writer",N/A
2440,The Hunting,Joel Clark Ackerman,"['Kill Season', 'Split Second']",N/A,"Actor, Producer, Camera and Electrical Department",Joel Ackerman
2441,The Hunting,Norman Ackerman,"['The Hunting', 'Crazy Love']",N/A,Actor,N/A
2442,The Hunting,Rian Capaci,"['Dead End Falls', 'Player 5150']",N/A,"Actor, Transportation Department, Production Designer",N/A
2443,Unmistaken,Rayne Guest,"['Darkness Falls', ""Ten 'til Noon""]",1979,Actress,Rayne Alea Guest
2444,A Fistful of Pebbles,Rous Mony,"['Kroab Pich', 'The Prey']",N/A,Actor,Ros Mony
2445,Muga Shozoku,Joey Iwanaga,"['Lion-Girl', 'Rurouni Kenshin: Final Chapter Part I - The Final']",N/A,Actor,N/A
2446,The Just,Shayn Herndon,"['Tombstone-Rashomon', 'Bill the Galactic Hero']",N/A,Actor,N/A
2447,The Just,Michael Madsen,"['Reservoir Dogs', 'Kill Bill: Vol. 1']",1957,"Actor, Producer, Writer",20 wins & 7 nominations
2448,The Just,Bruce Bohne,"['Fargo', 'Dawn of the Dead']",N/A,Actor,2 nominations
2449,The Just,Jamila Anderson,"['Strange as Angels', 'The Just']",N/A,Actress,N/A
2450,The Just,Paul Economon,"['Go to Hell', 'Silent Obsession']",N/A,"Actor, Producer, Writer",N/A
2451,The Just,Christopher Akeem,"['The Just', 'Echoes']",N/A,Actor,N/A
2452,Artemis Falls,Lyric Hurd,"['Roxanne Roxanne', 'Manifest']",2008,Actress,4′ 3″ (1.30 m)
2453,Grendel,Eric Atilano,"['Grendel', 'The Interview']",N/A,"Actor, Transportation Department",N/A
2454,Grendel,Mark Behar,"['The Matrix Reloaded', 'Mr. & Mrs. Smith']",N/A,"Additional Crew, Producer, Actor",1 win
2455,Grendel,Bart Cameron,"['The Branch Report', 'Proximity']",N/A,"Producer, Camera and Electrical Department, Sound Department",N/A
2456,Grendel,Cat Clegg,"['Grendel', 'My Vampire Short']",N/A,Actress,N/A
2457,Grendel,James Flores,"['Balbakwa', 'Grendel']",N/A,"Actor, Stunts",N/A
2458,Grendel,Jason Lethert,"['Stover Hill', 'Traveling Through Life']",N/A,"Writer, Producer, Actor",N/A
2459,Wölfe,Judith A. Elsigan,"['Je Suis Auto', 'Wölfe']",N/A,Actress,N/A
2460,Wölfe,Bert Obernosterer,"['Woodland', 'Pulled Pork']",N/A,"Actor, Stunts, Writer",N/A
2461,Wölfe,Rudy Ruggiero,"[""A Midsummer Night's Dream"", 'Days of Our Lives']",1963,"Actor, Additional Crew",N/A
2462,Wölfe,Martin Schneider,"['Only the Good Bits', 'Wölfe']",N/A,"Actor, Writer, Stunts",N/A
2463,Wölfe,Jason Lethert,"['Stover Hill', 'Traveling Through Life']",N/A,"Writer, Producer, Actor",N/A
2464,Tijuana Rhapsody,Jaime Oliveira,"['The Commute', 'Tijuana Rhapsody']",N/A,"Writer, Producer, Director",N/A
2465,The Red Thunder,Allie Grant,"['Fanboys', 'Weeds']",1994,Actress,2 wins & 3 nominations
2466,The Red Thunder,Miles Heizer,"['Nerve', 'Rails & Ties']",1994,"Actor, Soundtrack",1 nomination
2467,The Red Thunder,Karen Strassman,"['The Onania Club', 'Mayans M.C.']",5,"Actress, Sound Department, Additional Crew",4 wins & 7 nominations
2468,The Red Thunder,Doug Olear,"['The Wire', 'Something the Lord Made']",1972,"Actor, Producer, Director",7 wins
2469,The Red Thunder,Ena Fleming,"['The Red Thunder', 'Khaki & Orange']",N/A,"Actress, Producer, Writer",N/A
2470,The Red Thunder,Monique Kim,"['They/Them', 'What/If']",N/A,"Actress, Writer, Producer",5′ 4″ (1.63 m)
2471,The Red Thunder,Chelsea Reba,"['Viral Bound', 'Tangled Web']",N/A,"Actress, Writer, Producer",N/A
2472,The Red Thunder,Matilde Matteucci,"['Project Fuse', 'As God Commands']",N/A,"Actress, Additional Crew, Costume and Wardrobe Department",5′ 5½″ (1.66 m)
2473,Karma,Dimitrija Doksevski,"['To the Hilt', ""Str. Shakespeare's 9/1""]",1983,"Actor, Writer",N/A
2474,Karma,Aksel Mehmet,"['To the Hilt', 'Black Sun']",N/A,Actor,N/A
2475,Karma,Milan Tocinovski,"['Kako ubiv svetec', '18 Meals']",N/A,"Actor, Editor, Camera and Electrical Department",1 win
2476,Karma,Simona Spirovska,"['Kaymak', 'The Piano Room']",N/A,Actress,N/A
2477,Karma,Aleksandar Mihajlovski,"['The Liberation of Skopje', 'Branilac']",N/A,Actor,N/A
2478,Karma,Deniz Abdula,"['South Wind', 'Limonata']",N/A,Actor,N/A
2479,Karma,Vladimir Petrovic,"['Familijata Markovski', 'Mimi']",N/A,Actor,N/A
2480,Karma,Simon Manaskovski,"['Willow', 'In Between']",N/A,Actor,N/A
2481,A Cry for Vengeance,Rafael Siegel,"['Dhar Mann', 'NBA 2K23']",23,"Actor, Producer, Camera and Electrical Department",1 win
2482,A Cry for Vengeance,Felipe Cisneros,"['The Fringe of Existence', 'One and the Same']",N/A,"Writer, Director, Producer",1 win & 2 nominations
2483,The Big Battle Theory,Sergio Torrico,"[""Hitman's Wife's Bodyguard"", 'Lugares a los que nunca hemos ido']",1979,Actor,1 win
2484,The Big Battle Theory,Iván Valentín,"['El camino de Ares', 'The Dark Village']",N/A,"Actor, Stunts, Director",Iván Valentin
2485,The Big Battle Theory,Marc Suárez,"['The Big Battle Theory', 'Perímetro protegido']",N/A,Actor,N/A
2486,The Big Battle Theory,Yurie Lacruz,"['The Big Battle Theory', 'Souvenir']",N/A,Actress,N/A
2487,Code: LA,Diana Atai,"['The Rookie', 'Sitting in Bars with Cake']",N/A,"Actress, Producer, Writer",1 nomination
2488,Code: LA,Paul Jacob Evans,"['Betrayed', 'Love & Food']",N/A,"Actor, Writer, Director",P.J. Evans
2489,Code: LA,Toy Lei,"['The Brothers Sun', 'Carne y arena']",N/A,"Actress, Director, Writer",18 wins & 13 nominations
2490,Code: LA,Julian Yuen,"['The Rookie', 'Magnum P.I.']",N/A,Actor,N/A
2491,Code: LA,JLouis Mills,"['Once Upon a Time... in Hollywood', 'The Tribe']",N/A,"Actor, Producer, Additional Crew",N/A
2492,Code: LA,Amber Nicolle Gilbert,"['Is You Is', 'Trayizon']",N/A,"Actress, Writer, Producer",1 win
2493,Code: LA,Chey Hayes,"['The G-Squad 6', 'Killer Camera Monsters']",N/A,"Actor, Sound Department, Producer",Chey D. Hayes
2494,Code: LA,Jennifer Frederick,"['Code: LA', 'Jenny and the Sexpots']",N/A,"Actress, Producer, Writer",N/A
2495,Hades,Jack Turner,"['Stitchers', 'Reunion']",N/A,"Actor, Cinematographer, Composer",N/A
2496,Hades,Chloe Bale,"['The Legend of Dick and Dom', 'EastEnders']",1979,Actress,N/A
2497,Hades,Katie Seeley,"['I Kissed a Vampire', 'Hades']",1984,"Actress, Producer",N/A
2498,Hades,Daniel Capellaro,"['Ultimate Spider-Man', 'American Dreams']",1981,Actor,N/A
2499,Hades,Lauren Baldwin,"['Lucifer', 'Timeless']",N/A,"Actress, Director, Writer",N/A
2500,Hades,Matt Magnusson,"['FBI: Most Wanted', 'The Rookie: Feds']",N/A,"Actor, Writer",N/A
2501,Hades,Caroline Guivarch,"['Junkie', 'Classroom 6']",N/A,"Actress, Writer, Producer",1 win & 1 nomination
2502,The Resting Wicked,Kenan Jerome Floyd,"['Dune', 'Infinite']",N/A,"Additional Crew, Visual Effects, Actor",N/A
2503,Supermart,Kevan Kase,"['Reacher', 'Clarice']",N/A,"Actor, Stunts",1 win
2504,Injustice,Timothy Fergusson,"['1: Nenokkadine', '6 Feet Below Hell']",N/A,"Actor, Producer",Tim Ferguson
2505,Injustice,Matt Hill,"['Gone', 'Injustice']",N/A,Actor,N/A
2506,Injustice,Michael Killen,"['The Truth About Tom, Dick and Harry', 'Noirland']",N/A,Actor,N/A
2507,Injustice,Sam McAllister,"['Injustice', 'Celebrity Page']",N/A,"Actor, Cinematographer, Editor",N/A
2508,Injustice,Kevin McCorry,"['Injustice', 'Keen as Mustard']",N/A,"Director, Actor, Writer",N/A
2509,Last Strike,Tyler Michael Brown,"['The Wedding Ringer', 'No Other Way']",N/A,Actor,N/A
2510,Last Strike,Varda Appleton,"['Entirely Accidental', 'Faces']",17,"Actress, Producer",N/A
2511,Last Strike,Buffy Milner,"['Type', 'Into the Dark']",N/A,"Actress, Writer, Producer",7 wins & 5 nominations
2512,Last Strike,Gathoni Mutua,"['Last Strike', 'Idyllic Chains']",N/A,"Actress, Second Unit Director or Assistant Director, Additional Crew",Gathoni Nutua
2513,Last Strike,Maura Mannle,"['NCIS: Los Angeles', 'A Trip Elsewhere']",N/A,"Actress, Writer, Producer",1 win & 2 nominations
2514,Last Strike,Gemma Marin,"['Tierra de lobos', ""Drones Don't Fly When the Sky is Grey""]",1986,Actress,N/A
2515,Last Strike,Ellie Fox,"['Nearly a Mystery', 'The Last Strike']",N/A,"Actress, Director, Writer",Ellie Colyer Alasquez
2516,Last Strike,Marcos Gracia,"['The Cocktail Brothers', 'Three Kings Down']",1984,"Actor, Producer, Writer",5′ 9″ (1.75 m)
2517,Recoil,Charles Abernathy,"['Harmony', 'Once Upon a Night']",N/A,"Actor, Writer, Director",N/A
2518,Recoil,Les Brandt,"['Interior Chinatown', 'Alien Vacation']",7,Actor,1 win
2519,Recoil,David Bygrave,"['Monster of the House', 'The Diamond in the Desert']",N/A,"Actor, Director, Writer",N/A
2520,Recoil,Brandon Campopiano,"['According to Plan', 'Recoil']",N/A,Actor,N/A
2521,Recoil,James Downing Jr.,"['Recoil', 'Rest in Peace']",N/A,"Actor, Writer, Casting Director",N/A
2522,Recoil,Margarita Kallas,"['NCIS', 'Faking It']",N/A,"Actress, Writer",N/A
2523,Recoil,Gavin Peretti,"[""Josh Taylor's Prom Date"", 'Author: Unknown']",1983,"Actor, Second Unit Director or Assistant Director, Producer",N/A
2524,Predator Dark Ages,Adrian Bouchet,"['Mission: Impossible - Dead Reckoning Part One', 'The Last Kingdom']",N/A,"Actor, Visual Effects, Additional Crew",N/A
2525,Predator Dark Ages,Amed Hashimi,"['47 Ronin', 'Chameleon']",N/A,"Actor, Stunts, Camera and Electrical Department",N/A
2526,Predator Dark Ages,Sabine Crossen,"['The Lord of the Rings: The Fellowship of the Ring', 'Hitman']",1983,"Actress, Producer, Director",62 wins & 24 nominations
2527,Predator Dark Ages,Jon Campling,"['ManFish', 'Harry Potter and the Deathly Hallows: Part 1']",1966,Actor,3 wins & 1 nomination
2528,Predator Dark Ages,Ben Loyd-Holmes,"['Skyfall', 'Black Book']",1981,"Actor, Producer, Writer",N/A
2529,Predator Dark Ages,Joe Egan,"['Sherlock Holmes', 'Ra.One']",N/A,Actor,N/A
2530,Predator Dark Ages,Philip Lane,"['Predator Dark Ages', 'The Primacy of Consciousness']",N/A,Actor,N/A
2531,Predator Dark Ages,Bryan Hands,"['Anna Karenina', 'Dr. Who and the Daleks']",N/A,Actor,N/A
2532,Least Among Brethren,Jared Grange,"['Project Rwanda', 'What Death Leaves Behind']",N/A,"Actor, Producer, Additional Crew",N/A
2533,Least Among Brethren,Schyler Tillett,"['The Partitioned', 'Clone Cops']",N/A,"Actor, Writer, Director",6′ (1.83 m)
2534,Least Among Brethren,Alex Tait,"['The Lone Ranger', 'Broken Words']",N/A,"Additional Crew, Actor, Producer",N/A
2535,Least Among Brethren,Vivien Ngô,"['Queen Sugar', 'NCIS: New Orleans']",N/A,"Actress, Producer",1 win & 2 nominations
2536,Least Among Brethren,Bryan Hands,"['Anna Karenina', 'Dr. Who and the Daleks']",N/A,Actor,N/A
2537,Ticketed,Sharni Vinson,"[""You're Next"", 'Step Up 3D']",1983,"Actress, Producer",1 win & 4 nominations
2538,Ticketed,Frank Birney,"['Dave', 'Mr. Mom']",1937,Actor,N/A
2539,Ticketed,Kila Packett,"[""NCIS: Hawai'i"", 'Hawaii Five-0']",N/A,"Actor, Cinematographer, Producer",N/A
2540,Ticketed,Phil Biedron,"['Juror #2', 'Monster']",N/A,"Actor, Writer, Director",N/A
2541,Ticketed,Mandell Frazier,"[""I'm Tyrone! & the B-word"", 'Upon This Rock']",N/A,"Actor, Stunts, Producer",6′ 2″ (1.88 m)
2542,Ticketed,Dave Wilder,"['From Hollywood to Rose', 'American Horror Stories']",1979,Actor,N/A
2543,Ticketed,Patrick Cohen,"['NCIS', 'First Dates']",N/A,"Actor, Producer, Director",N/A
2544,Ticketed,Ernie Charles,"['Criminal Minds', 'The Last Ship']",N/A,"Actor, Producer, Writer",2 wins & 3 nominations
2545,The Last Ones,Jeff Goodvin,"['A Picture of Me', ""Writer's Block""]",N/A,"Actor, Producer, Cinematographer",N/A
2546,The Last Ones,Albert Jimenez,"['86 Melrose Avenue', 'The Tuba Thieves']",N/A,"Actor, Second Unit Director or Assistant Director, Camera and Electrical Department",N/A
2547,The Last Ones,Max Kasch,"['Holes', 'Waiting...']",1985,"Actor, Soundtrack",N/A
2548,The Last Ones,Taylor Kasch,"['Class of Fear', 'The First Five']",N/A,Actor,N/A
2549,The Last Ones,Beau Knapp,"['Seven Seconds', 'Death Wish']",1989,"Actor, Additional Crew, Producer",2 wins
2550,The Last Ones,Nick Marinoff,"['Visitation Ends', 'The Argument Inside Me']",N/A,"Actor, Writer, Director",N/A
2551,The Last Ones,Stan McConnell,"['The Last Ones', 'Gamer']",N/A,Actor,N/A
2552,The Last Ones,Appelusa McGlynn,"['Chet Faker: Gold', 'Sharp Objects']",N/A,"Actress, Additional Crew, Camera and Electrical Department",N/A
2553,Satisfaction,Dana Fradkin,"['Satisfaction', 'The Poker Night']",N/A,"Actress, Writer, Producer",N/A
2554,Satisfaction,Anna Hardwick,"['Birdman or (The Unexpected Virtue of Ignorance)', 'Mrs. America']",N/A,"Actress, Producer, Writer",N/A
2555,Satisfaction,Matt MacDonald,"['Covert Affairs', 'Incorporated']",N/A,Actor,N/A
2556,Satisfaction,Emily Coutts,"['Star Trek: Discovery', 'Crimson Peak']",1989,"Actress, Producer, Writer",1 nomination
2557,Satisfaction,Tori Anderson,"['Killjoys', 'Tru Calling']",1988,"Actress, Soundtrack",2 nominations
2558,Satisfaction,Marcia Bennett,"['Slings and Arrows', 'Mrs. America']",N/A,Actress,N/A
2559,Satisfaction,Christopher Hayes,"['Bon Cop Bad Cop 2', 'From']",N/A,"Actor, Producer, Soundtrack",1 nomination
2560,Payment,Aubrey Arnason,"['Kindergarten Da Bin Ich Wieder', 'The Wedding Belles']",N/A,"Producer, Writer, Director",3 wins & 12 nominations
2561,Payment,Dave Collette,"['You Me Her', 'If I Stay']",1978,"Actor, Camera and Electrical Department, Cinematographer",N/A
2562,Payment,Jacqueline Robbins,"['The Wicker Man', 'A Series of Unfortunate Events']",1949,"Actress, Soundtrack",1 nomination
2563,Payment,Kalyn Miles,"['School Spirits', 'Are You Afraid of the Dark?']",N/A,"Actress, Production Designer, Art Department",6 wins & 1 nomination
2564,Payment,Amitai Marmorstein,"['Wayward Pines', 'Diary of a Wimpy Kid: Dog Days']",N/A,Actor,3 nominations
2565,Payment,Enid-Raye Adams,"['Hospital Show', 'Good Boys']",1973,"Actress, Writer",1 win & 2 nominations
2566,Payment,Solen Yogihara,"['Welcome to the Circle', 'Payment']",N/A,"Additional Crew, Actor",N/A
2567,Payment,Soren Terra,"['Payment', '#ClivesClub: The Somers Solstice']",N/A,Actor,N/A
2568,Rift,Harley Barton,"['Rift', 'Mirror']",N/A,"Camera and Electrical Department, Actor, Sound Department",N/A
2569,Rift,Lindsey O'Neil-McGovern,"['Time Was', 'Rift']",N/A,Actress,N/A
2570,Rift,Zachary Barton,"['Face of the Trinity', 'Mirror']",1993,"Camera and Electrical Department, Actor, Cinematographer",N/A
2571,Rift,Antonio Zarro,"['Bird in a Cage', 'Edge']",N/A,"Producer, Actor, Cinematographer",N/A
2572,Circus Sisters,Rhiannon McMillen,"['Circus Sisters', 'Subject 87']",2018,"Actress, Producer, Additional Crew",N/A
2573,Circus Sisters,Kat Hebert,"['Circus Sisters', 'FrightMare Theater']",N/A,"Actress, Costume and Wardrobe Department, Make-Up Department",N/A
2574,Circus Sisters,Shawna Mudaly,"['Circus Sisters', 'Blood Reunion 3: Hunters']",N/A,Actress,N/A
2575,Circus Sisters,Cameron Speer,"['Rift', 'Dark Valentine: A World Beguiled']",N/A,Actress,N/A
2576,Circus Sisters,Jesse Huang,"['Shanghai Calling', 'Rift']",N/A,Actor,N/A
2577,This is Sinterklaas,Robert Amstler,"['Alien Showdown: The Day the Old West Stood Still', 'Terminator 3: Rise of the Machines']",1970,"Actor, Producer, Stunts",N/A
2578,This is Sinterklaas,Crispian Belfrage,"['Morgan', '6 Bullets to Hell']",1971,"Actor, Producer, Stunts",2 wins
2579,This is Sinterklaas,Nick Benseman,"['Guardians of the Galaxy Vol. 3', 'Snow White and the Huntsman']",N/A,"Stunts, Actor, Second Unit Director or Assistant Director",1 nomination
2580,This is Sinterklaas,Alex Draguicevich,"['Spy Kids 4: All the Time in the World', 'Time Trap']",N/A,"Actor, Additional Crew",N/A
2581,This is Sinterklaas,Ramsey Krull,"['Radio Telescope', 'Vlog']",1984,"Actor, Producer, Director",N/A
2582,This is Sinterklaas,Kyle Mclean,"['Avengers: Endgame', 'Day Shift']",N/A,"Stunts, Actor",Kyle Michael McLean
2583,Hard to Lose,Ben Robson,"['The Boy', 'Vikings']",1984,Actor,N/A
2584,Hard to Lose,Rebecca Scroggs,"['EastEnders', 'Constellation']",N/A,Actress,5′ 7″ (1.70 m)
2585,Hard to Lose,Mark Pettitt,"['Sentry', 'Walking on Sunshine']",N/A,"Actor, Casting Director",N/A
2586,Hard to Lose,Michael Dacre,"['The Fallow Field', 'Nuryan']",N/A,Actor,N/A
2587,Hard to Lose,Neil Grove,"['Warrior Island the Movie', 'Warrior Island the Movie']",N/A,Actor,N/A
2588,Hard to Lose,Joanna Howden,"['Lost Diagnosis', 'Dirtymoney']",N/A,Actress,N/A
2589,Hard to Lose,Ed Young,"['Ironclad', 'Vikings']",N/A,"Stunts, Actor",N/A
2590,Hard to Lose,Ron Berisha,"['Hard to Lose', 'Chono Lulu (Come to Sleep)']",N/A,Actor,N/A
2591,Brothers,Nick Allen-Ducat,"['San Andreas', 'Brothers']",N/A,Actor,N/A
2592,Brothers,Andy Sparnon,"['Brothers', 'Battalion']",N/A,"Actor, Writer, Producer",N/A
2593,Brothers,Mark Hembrow,"['Anzacs', 'Swimming Upstream']",1955,"Actor, Writer, Producer",N/A
2594,Brothers,Joss McWilliam,"['Waiting for Alistair', 'Water Rats']",1959,Actor,1 win
2595,Brothers,Christopher Sommers,"['The Water Diviner', 'Sweet Tooth']",N/A,"Actor, Additional Crew, Soundtrack",N/A
2596,Brothers,Darrell Plumridge,"['The Wilkinses', 'The Dead Bird']",N/A,"Actor, Producer, Writer",N/A
2597,Brothers,Wade Boyes,"['Maximum Ride Webseries', ""Interface: The Creator's Champion""]",N/A,"Actor, Producer, Stunts",6′ 1″ (1.85 m)
2598,Brothers,Abraham Mantey,"['Brothers', 'Blue Water Empire']",N/A,"Actor, Additional Crew",N/A
2599,Grass Is Greener,George Anjorin,"['Adam & Eve', 'Rough Patch: Twisted Fate']",N/A,Actor,N/A
2600,Grass Is Greener,Sir Brodie,"['Heels', 'NCIS: Los Angeles']",N/A,"Actor, Producer",N/A
2601,Grass Is Greener,Kisha Brown,"['Recognize 2', 'The RIG']",N/A,Actress,N/A
2602,Grass Is Greener,Johnna Jeong,"['The Shadow Effect', 'Music & Murder']",N/A,"Actress, Composer, Music Department",N/A
2603,Grass Is Greener,Ruan Martins,"['If Loving You Is Wrong', 'Step Up: High Water']",N/A,Actor,N/A
2604,Grass Is Greener,Barin Nelyse,"['No Remorse', 'MisQues']",N/A,Actress,N/A
2605,Bone Orchard,Kaleb Alexander,"['Mannish Boy', '12 Monkeys']",N/A,Actor,1 win
2606,Bone Orchard,Allan James Cooke,"['Clarice', ""Assassin's Creed: Syndicate""]",N/A,Actor,N/A
2607,Bone Orchard,Dan Fox,"['Guidestones', '12 Monkeys']",N/A,Actor,N/A
2608,End of the Road,Dmitrious Bistrevsky,"['Captain Marvel', 'The Do-Over']",1987,"Actor, Stunts",N/A
2609,End of the Road,Travis Coles,"['Torchwood', 'Dollhouse']",1986,"Actor, Additional Crew, Second Unit Director or Assistant Director",N/A
2610,End of the Road,Lisa Kay Jennings,"['World of Final Fantasy', 'Robot Chicken']",N/A,"Actress, Sound Department",1 nomination
2611,End of the Road,Tatum Langton,"['American Crime Story', 'The Santa Box']",15,"Actress, Writer, Producer",N/A
2612,End of the Road,Elester Latham,"['Grace and Frankie', 'NCIS: Los Angeles']",1948,"Actor, Producer, Director",N/A
2613,End of the Road,Sharron Shayne,"['Keeping Company', 'Blood Bath']",N/A,"Actress, Producer",N/A
2614,The Art Police,Jacob Alexander,"[""I Don't Know How She Does It"", 'Echo Boomers']",N/A,Actor,N/A
2615,The Art Police,Suzy Brack,"['Return to the Hiding Place', ""That Wasn't Supposed to Happen""]",N/A,Actress,N/A
2616,The Art Police,Lucas Celler,"['Shirkers', 'Author: The JT LeRoy Story']",N/A,"Editor, Camera and Electrical Department, Producer",1 win
2617,The Art Police,Tanner Field,"[""Jeff's Place"", 'Wild Blue']",N/A,"Camera and Electrical Department, Cinematographer, Second Unit Director or Assistant Director",M. Tanner Field
2618,The Art Police,Caullen Hudson,"[""You're Next"", 'Cool Apocalypse']",N/A,"Second Unit Director or Assistant Director, Producer, Production Manager",N/A
2619,The Art Police,Keith Kupferer,"['The Dark Knight', 'Widows']",N/A,Actor,1 win
2620,The Kung Fu Lesson,Alex Martinez,"['Garcia 2: The Rebirth', 'Garcia']",N/A,"Actor, Camera and Electrical Department, Stunts",N/A
2621,The Kung Fu Lesson,Harmony Zhang,"['The Kung Fu Lesson', 'Year One']",N/A,Actress,N/A
2622,The Kung Fu Lesson,Emmanuel Vasquez,"['Garcia 2: The Rebirth', 'Deadly Prey']",N/A,"Actor, Camera and Electrical Department, Sound Department",N/A
2623,The Kung Fu Lesson,Heather Holly Serrano,"['Eyes Upon Waking', 'Kitbash']",N/A,"Actress, Camera and Electrical Department, Sound Department",N/A
